TOA,AOA,Amplitude,Frequency,Pulse Width
0.008191499999999996,87,-33,9420000000.0,3e-06
0.008321499999999996,87,-33,9420000000.0,3e-06
0.008451499999999995,87,-33,9420000000.0,3e-06
0.008581499999999995,87,-33,9420000000.0,3e-06
0.008711499999999995,87,-33,9420000000.0,3e-06
0.008841499999999995,87,-33,9420000000.0,3e-06
0.008971499999999995,87,-33,9420000000.0,3e-06
0.009101499999999995,87,-33,9420000000.0,3e-06
0.009231499999999995,87,-33,9420000000.0,3e-06
0.009361499999999995,87,-33,9420000000.0,3e-06
0.009491499999999995,87,-33,9420000000.0,3e-06
0.009621499999999995,87,-33,9420000000.0,3e-06
0.009751499999999995,87,-33,9420000000.0,3e-06
0.009881499999999994,87,-33,9420000000.0,3e-06
0.010011499999999994,87,-33,9420000000.0,3e-06
0.010141499999999994,87,-33,9420000000.0,3e-06
0.010271499999999994,87,-33,9420000000.0,3e-06
0.010401499999999994,87,-33,9420000000.0,3e-06
0.010531499999999994,87,-33,9420000000.0,3e-06
0.010661499999999994,87,-33,9420000000.0,3e-06
0.010791499999999994,87,-33,9420000000.0,3e-06
0.010921499999999994,87,-33,9420000000.0,3e-06
0.011051499999999994,87,-33,9420000000.0,3e-06
0.011181499999999994,87,-33,9420000000.0,3e-06
0.011311499999999993,87,-33,9420000000.0,3e-06
0.011441499999999993,87,-33,9420000000.0,3e-06
0.011571499999999993,87,-33,9420000000.0,3e-06
0.011701499999999993,87,-33,9420000000.0,3e-06
0.011831499999999993,87,-33,9420000000.0,3e-06
0.011961499999999993,87,-33,9420000000.0,3e-06
0.012091499999999993,87,-33,9420000000.0,3e-06
0.012221499999999993,87,-33,9420000000.0,3e-06
0.012351499999999993,87,-33,9420000000.0,3e-06
0.012481499999999993,87,-33,9420000000.0,3e-06
0.012611499999999993,87,-33,9420000000.0,3e-06
0.012741499999999992,87,-33,9420000000.0,3e-06
0.012871499999999992,87,-33,9420000000.0,3e-06
0.013001499999999992,87,-33,9420000000.0,3e-06
0.013131499999999992,87,-33,9420000000.0,3e-06
0.013261499999999992,87,-33,9420000000.0,3e-06
0.013391499999999992,87,-33,9420000000.0,3e-06
0.013521499999999992,87,-33,9420000000.0,3e-06
0.013651499999999992,87,-33,9420000000.0,3e-06
0.013781499999999992,87,-33,9420000000.0,3e-06
0.013911499999999992,87,-33,9420000000.0,3e-06
0.014041499999999991,87,-33,9420000000.0,3e-06
0.014171499999999991,87,-33,9420000000.0,3e-06
0.014301499999999991,87,-33,9420000000.0,3e-06
0.014431499999999991,87,-33,9420000000.0,3e-06
0.014561499999999991,87,-33,9420000000.0,3e-06
0.014691499999999991,87,-33,9420000000.0,3e-06
0.014821499999999991,87,-33,9420000000.0,3e-06
0.01495149999999999,87,-33,9420000000.0,3e-06
0.01508149999999999,87,-33,9420000000.0,3e-06
0.01521149999999999,87,-33,9420000000.0,3e-06
0.01534149999999999,87,-33,9420000000.0,3e-06
0.01547149999999999,87,-33,9420000000.0,3e-06
0.01560149999999999,87,-33,9420000000.0,3e-06
0.015731499999999992,87,-33,9420000000.0,3e-06
0.015861499999999994,87,-33,9420000000.0,3e-06
0.015991499999999995,87,-33,9420000000.0,3e-06
0.016121499999999997,87,-33,9420000000.0,3e-06
0.0162515,87,-33,9420000000.0,3e-06
0.0163815,87,-33,9420000000.0,3e-06
0.016511500000000002,87,-33,9420000000.0,3e-06
0.016641500000000004,87,-33,9420000000.0,3e-06
0.016771500000000005,87,-33,9420000000.0,3e-06
0.016901500000000007,87,-33,9420000000.0,3e-06
0.01703150000000001,87,-33,9420000000.0,3e-06
0.01716150000000001,87,-33,9420000000.0,3e-06
0.01729150000000001,87,-33,9420000000.0,3e-06
0.017421500000000013,87,-33,9420000000.0,3e-06
0.017551500000000015,87,-33,9420000000.0,3e-06
0.017681500000000017,87,-33,9420000000.0,3e-06
0.01781150000000002,87,-33,9420000000.0,3e-06
0.01794150000000002,87,-33,9420000000.0,3e-06
0.01807150000000002,87,-33,9420000000.0,3e-06
0.018201500000000023,87,-33,9420000000.0,3e-06
0.018331500000000025,87,-33,9420000000.0,3e-06
0.018461500000000027,87,-33,9420000000.0,3e-06
0.018591500000000028,87,-33,9420000000.0,3e-06
0.01872150000000003,87,-33,9420000000.0,3e-06
0.01885150000000003,87,-33,9420000000.0,3e-06
0.018981500000000033,87,-33,9420000000.0,3e-06
0.019111500000000035,87,-33,9420000000.0,3e-06
0.019241500000000036,87,-33,9420000000.0,3e-06
0.019371500000000038,87,-33,9420000000.0,3e-06
0.01950150000000004,87,-33,9420000000.0,3e-06
0.01963150000000004,87,-33,9420000000.0,3e-06
0.019761500000000043,87,-33,9420000000.0,3e-06
0.019891500000000045,87,-33,9420000000.0,3e-06
0.020021500000000046,87,-33,9420000000.0,3e-06
0.020151500000000048,87,-33,9420000000.0,3e-06
0.02028150000000005,87,-33,9420000000.0,3e-06
0.02041150000000005,87,-33,9420000000.0,3e-06
0.020541500000000053,87,-33,9420000000.0,3e-06
0.020671500000000054,87,-33,9420000000.0,3e-06
0.020801500000000056,87,-33,9420000000.0,3e-06
0.020931500000000058,87,-33,9420000000.0,3e-06
0.02106150000000006,87,-33,9420000000.0,3e-06
0.02119150000000006,87,-33,9420000000.0,3e-06
0.021321500000000063,87,-33,9420000000.0,3e-06
0.021451500000000064,87,-33,9420000000.0,3e-06
0.021581500000000066,87,-33,9420000000.0,3e-06
0.021711500000000068,87,-33,9420000000.0,3e-06
0.02184150000000007,87,-33,9420000000.0,3e-06
0.02197150000000007,87,-33,9420000000.0,3e-06
0.022101500000000072,87,-33,9420000000.0,3e-06
0.022231500000000074,87,-33,9420000000.0,3e-06
0.022361500000000076,87,-33,9420000000.0,3e-06
0.022491500000000077,87,-33,9420000000.0,3e-06
0.02262150000000008,87,-33,9420000000.0,3e-06
0.02275150000000008,87,-33,9420000000.0,3e-06
0.022881500000000082,87,-33,9420000000.0,3e-06
0.023011500000000084,87,-33,9420000000.0,3e-06
0.023141500000000086,87,-33,9420000000.0,3e-06
0.023271500000000087,87,-33,9420000000.0,3e-06
0.02340150000000009,87,-33,9420000000.0,3e-06
0.02353150000000009,87,-33,9420000000.0,3e-06
0.023661500000000092,87,-33,9420000000.0,3e-06
0.023791500000000094,87,-33,9420000000.0,3e-06
0.023921500000000095,87,-33,9420000000.0,3e-06
0.024051500000000097,87,-33,9420000000.0,3e-06
0.0241815000000001,87,-33,9420000000.0,3e-06
0.0243115000000001,87,-33,9420000000.0,3e-06
0.024441500000000102,87,-33,9420000000.0,3e-06
0.024571500000000104,87,-33,9420000000.0,3e-06
0.024701500000000105,87,-33,9420000000.0,3e-06
0.024831500000000107,87,-33,9420000000.0,3e-06
0.02496150000000011,87,-33,9420000000.0,3e-06
0.02509150000000011,87,-33,9420000000.0,3e-06
0.025221500000000112,87,-33,9420000000.0,3e-06
0.025351500000000114,87,-33,9420000000.0,3e-06
0.025481500000000115,87,-33,9420000000.0,3e-06
0.025611500000000117,87,-33,9420000000.0,3e-06
0.02574150000000012,87,-33,9420000000.0,3e-06
0.02587150000000012,87,-33,9420000000.0,3e-06
0.026001500000000122,87,-33,9420000000.0,3e-06
0.026131500000000123,87,-33,9420000000.0,3e-06
0.026261500000000125,87,-33,9420000000.0,3e-06
0.026391500000000127,87,-33,9420000000.0,3e-06
0.02652150000000013,87,-33,9420000000.0,3e-06
0.02665150000000013,87,-33,9420000000.0,3e-06
0.02678150000000013,87,-33,9420000000.0,3e-06
0.026911500000000133,87,-33,9420000000.0,3e-06
0.027041500000000135,87,-33,9420000000.0,3e-06
0.027171500000000137,87,-33,9420000000.0,3e-06
0.027301500000000138,87,-33,9420000000.0,3e-06
0.02743150000000014,87,-33,9420000000.0,3e-06
0.02756150000000014,87,-33,9420000000.0,3e-06
0.027691500000000143,87,-33,9420000000.0,3e-06
0.027821500000000145,87,-33,9420000000.0,3e-06
0.027951500000000146,87,-33,9420000000.0,3e-06
0.028081500000000148,87,-33,9420000000.0,3e-06
0.02821150000000015,87,-33,9420000000.0,3e-06
0.02834150000000015,87,-33,9420000000.0,3e-06
0.028471500000000153,87,-33,9420000000.0,3e-06
0.028601500000000155,87,-33,9420000000.0,3e-06
0.028731500000000156,87,-33,9420000000.0,3e-06
0.028861500000000158,87,-33,9420000000.0,3e-06
0.02899150000000016,87,-33,9420000000.0,3e-06
0.02912150000000016,87,-33,9420000000.0,3e-06
0.029251500000000163,87,-33,9420000000.0,3e-06
0.029381500000000164,87,-33,9420000000.0,3e-06
0.029511500000000166,87,-33,9420000000.0,3e-06
0.029641500000000168,87,-33,9420000000.0,3e-06
0.02977150000000017,87,-33,9420000000.0,3e-06
0.02990150000000017,87,-33,9420000000.0,3e-06
0.030031500000000173,87,-33,9420000000.0,3e-06
0.030161500000000174,87,-33,9420000000.0,3e-06
0.030291500000000176,87,-33,9420000000.0,3e-06
0.030421500000000178,87,-33,9420000000.0,3e-06
0.03055150000000018,87,-33,9420000000.0,3e-06
0.03068150000000018,87,-33,9420000000.0,3e-06
0.030811500000000182,87,-33,9420000000.0,3e-06
0.030941500000000184,87,-33,9420000000.0,3e-06
0.031071500000000186,87,-33,9420000000.0,3e-06
0.031201500000000187,87,-33,9420000000.0,3e-06
0.031331500000000186,87,-33,9420000000.0,3e-06
0.031461500000000184,87,-33,9420000000.0,3e-06
0.03159150000000018,87,-33,9420000000.0,3e-06
0.03172150000000018,87,-33,9420000000.0,3e-06
0.03185150000000018,87,-33,9420000000.0,3e-06
0.031981500000000176,87,-33,9420000000.0,3e-06
0.032111500000000175,87,-33,9420000000.0,3e-06
0.03224150000000017,87,-33,9420000000.0,3e-06
0.03237150000000017,87,-33,9420000000.0,3e-06
0.03250150000000017,87,-33,9420000000.0,3e-06
0.03263150000000017,87,-33,9420000000.0,3e-06
0.032761500000000165,87,-33,9420000000.0,3e-06
0.032891500000000164,87,-33,9420000000.0,3e-06
0.03302150000000016,87,-33,9420000000.0,3e-06
0.03315150000000016,87,-33,9420000000.0,3e-06
0.03328150000000016,87,-33,9420000000.0,3e-06
0.033411500000000156,87,-33,9420000000.0,3e-06
0.033541500000000155,87,-33,9420000000.0,3e-06
0.03367150000000015,87,-33,9420000000.0,3e-06
0.03380150000000015,87,-33,9420000000.0,3e-06
0.03393150000000015,87,-33,9420000000.0,3e-06
0.03406150000000015,87,-33,9420000000.0,3e-06
0.034191500000000145,87,-33,9420000000.0,3e-06
0.034321500000000144,87,-33,9420000000.0,3e-06
0.03445150000000014,87,-33,9420000000.0,3e-06
0.03458150000000014,87,-33,9420000000.0,3e-06
0.03471150000000014,87,-33,9420000000.0,3e-06
0.034841500000000136,87,-33,9420000000.0,3e-06
0.034971500000000134,87,-33,9420000000.0,3e-06
0.03510150000000013,87,-33,9420000000.0,3e-06
0.03523150000000013,87,-33,9420000000.0,3e-06
0.03536150000000013,87,-33,9420000000.0,3e-06
0.03549150000000013,87,-33,9420000000.0,3e-06
0.035621500000000125,87,-33,9420000000.0,3e-06
0.03575150000000012,87,-33,9420000000.0,3e-06
0.03588150000000012,87,-33,9420000000.0,3e-06
0.03601150000000012,87,-33,9420000000.0,3e-06
0.03614150000000012,87,-33,9420000000.0,3e-06
0.036271500000000116,87,-33,9420000000.0,3e-06
0.036401500000000114,87,-33,9420000000.0,3e-06
0.03653150000000011,87,-33,9420000000.0,3e-06
0.03666150000000011,87,-33,9420000000.0,3e-06
0.03679150000000011,87,-33,9420000000.0,3e-06
0.03692150000000011,87,-33,9420000000.0,3e-06
0.037051500000000105,87,-33,9420000000.0,3e-06
0.0371815000000001,87,-33,9420000000.0,3e-06
0.0373115000000001,87,-33,9420000000.0,3e-06
0.0374415000000001,87,-33,9420000000.0,3e-06
0.0375715000000001,87,-33,9420000000.0,3e-06
0.037701500000000096,87,-33,9420000000.0,3e-06
0.037831500000000094,87,-33,9420000000.0,3e-06
0.03796150000000009,87,-33,9420000000.0,3e-06
0.03809150000000009,87,-33,9420000000.0,3e-06
0.03822150000000009,87,-33,9420000000.0,3e-06
0.03835150000000009,87,-33,9420000000.0,3e-06
0.038481500000000085,87,-33,9420000000.0,3e-06
0.03861150000000008,87,-33,9420000000.0,3e-06
0.03874150000000008,87,-33,9420000000.0,3e-06
0.03887150000000008,87,-33,9420000000.0,3e-06
0.03900150000000008,87,-33,9420000000.0,3e-06
0.039131500000000076,87,-33,9420000000.0,3e-06
0.039261500000000074,87,-33,9420000000.0,3e-06
0.03939150000000007,87,-33,9420000000.0,3e-06
0.03952150000000007,87,-33,9420000000.0,3e-06
0.03965150000000007,87,-33,9420000000.0,3e-06
0.03978150000000007,87,-33,9420000000.0,3e-06
0.039911500000000065,87,-33,9420000000.0,3e-06
0.04004150000000006,87,-33,9420000000.0,3e-06
0.04017150000000006,87,-33,9420000000.0,3e-06
0.04030150000000006,87,-33,9420000000.0,3e-06
0.04043150000000006,87,-33,9420000000.0,3e-06
0.040561500000000056,87,-33,9420000000.0,3e-06
0.040691500000000054,87,-33,9420000000.0,3e-06
0.04082150000000005,87,-33,9420000000.0,3e-06
0.04095150000000005,87,-33,9420000000.0,3e-06
0.04108150000000005,87,-33,9420000000.0,3e-06
0.04121150000000005,87,-33,9420000000.0,3e-06
0.041341500000000045,87,-33,9420000000.0,3e-06
0.04147150000000004,87,-33,9420000000.0,3e-06
0.04160150000000004,87,-33,9420000000.0,3e-06
0.04173150000000004,87,-33,9420000000.0,3e-06
0.04186150000000004,87,-33,9420000000.0,3e-06
0.041991500000000036,87,-33,9420000000.0,3e-06
0.042121500000000034,87,-33,9420000000.0,3e-06
0.04225150000000003,87,-33,9420000000.0,3e-06
0.04238150000000003,87,-33,9420000000.0,3e-06
0.04251150000000003,87,-33,9420000000.0,3e-06
0.04264150000000003,87,-33,9420000000.0,3e-06
0.042771500000000025,87,-33,9420000000.0,3e-06
0.04290150000000002,87,-33,9420000000.0,3e-06
0.04303150000000002,87,-33,9420000000.0,3e-06
0.04316150000000002,87,-33,9420000000.0,3e-06
0.04329150000000002,87,-33,9420000000.0,3e-06
0.043421500000000016,87,-33,9420000000.0,3e-06
0.043551500000000014,87,-33,9420000000.0,3e-06
0.04368150000000001,87,-33,9420000000.0,3e-06
0.04381150000000001,87,-33,9420000000.0,3e-06
0.04394150000000001,87,-33,9420000000.0,3e-06
0.044071500000000007,87,-33,9420000000.0,3e-06
0.044201500000000005,87,-33,9420000000.0,3e-06
0.0443315,87,-33,9420000000.0,3e-06
0.0444615,87,-33,9420000000.0,3e-06
0.0445915,87,-33,9420000000.0,3e-06
0.0447215,87,-33,9420000000.0,3e-06
0.044851499999999996,87,-33,9420000000.0,3e-06
0.044981499999999994,87,-33,9420000000.0,3e-06
0.04511149999999999,87,-33,9420000000.0,3e-06
0.04524149999999999,87,-33,9420000000.0,3e-06
0.04537149999999999,87,-33,9420000000.0,3e-06
0.045501499999999986,87,-33,9420000000.0,3e-06
0.045631499999999985,87,-33,9420000000.0,3e-06
0.04576149999999998,87,-33,9420000000.0,3e-06
0.04589149999999998,87,-33,9420000000.0,3e-06
0.04602149999999998,87,-33,9420000000.0,3e-06
0.04615149999999998,87,-33,9420000000.0,3e-06
0.046281499999999975,87,-33,9420000000.0,3e-06
0.046411499999999974,87,-33,9420000000.0,3e-06
0.04654149999999997,87,-33,9420000000.0,3e-06
0.04667149999999997,87,-33,9420000000.0,3e-06
0.04680149999999997,87,-33,9420000000.0,3e-06
0.046931499999999966,87,-33,9420000000.0,3e-06
0.047061499999999964,87,-33,9420000000.0,3e-06
0.04719149999999996,87,-33,9420000000.0,3e-06
0.04732149999999996,87,-33,9420000000.0,3e-06
0.04745149999999996,87,-33,9420000000.0,3e-06
0.04758149999999996,87,-33,9420000000.0,3e-06
0.047711499999999955,87,-33,9420000000.0,3e-06
0.047841499999999954,87,-33,9420000000.0,3e-06
0.04797149999999995,87,-33,9420000000.0,3e-06
0.04810149999999995,87,-33,9420000000.0,3e-06
0.04823149999999995,87,-33,9420000000.0,3e-06
0.048361499999999946,87,-33,9420000000.0,3e-06
0.048491499999999944,87,-33,9420000000.0,3e-06
0.04862149999999994,87,-33,9420000000.0,3e-06
0.04875149999999994,87,-33,9420000000.0,3e-06
0.04888149999999994,87,-33,9420000000.0,3e-06
0.04901149999999994,87,-33,9420000000.0,3e-06
0.049141499999999935,87,-33,9420000000.0,3e-06
0.04927149999999993,87,-33,9420000000.0,3e-06
0.04940149999999993,87,-33,9420000000.0,3e-06
0.04953149999999993,87,-33,9420000000.0,3e-06
0.04966149999999993,87,-33,9420000000.0,3e-06
0.049791499999999926,87,-33,9420000000.0,3e-06
0.049921499999999924,87,-33,9420000000.0,3e-06
0.05005149999999992,87,-33,9420000000.0,3e-06
0.05018149999999992,87,-33,9420000000.0,3e-06
0.05031149999999992,87,-33,9420000000.0,3e-06
0.05044149999999992,87,-33,9420000000.0,3e-06
0.050571499999999915,87,-33,9420000000.0,3e-06
0.05070149999999991,87,-33,9420000000.0,3e-06
0.05083149999999991,87,-33,9420000000.0,3e-06
0.05096149999999991,87,-33,9420000000.0,3e-06
0.05109149999999991,87,-33,9420000000.0,3e-06
0.051221499999999906,87,-33,9420000000.0,3e-06
0.051351499999999904,87,-33,9420000000.0,3e-06
0.0514814999999999,87,-33,9420000000.0,3e-06
0.0516114999999999,87,-33,9420000000.0,3e-06
0.0517414999999999,87,-33,9420000000.0,3e-06
0.0518714999999999,87,-33,9420000000.0,3e-06
0.052001499999999895,87,-33,9420000000.0,3e-06
0.05213149999999989,87,-33,9420000000.0,3e-06
0.05226149999999989,87,-33,9420000000.0,3e-06
0.05239149999999989,87,-33,9420000000.0,3e-06
0.05252149999999989,87,-33,9420000000.0,3e-06
0.052651499999999886,87,-33,9420000000.0,3e-06
0.052781499999999884,87,-33,9420000000.0,3e-06
0.05291149999999988,87,-33,9420000000.0,3e-06
0.05304149999999988,87,-33,9420000000.0,3e-06
0.05317149999999988,87,-33,9420000000.0,3e-06
0.05330149999999988,87,-33,9420000000.0,3e-06
0.053431499999999875,87,-33,9420000000.0,3e-06
0.05356149999999987,87,-33,9420000000.0,3e-06
0.05369149999999987,87,-33,9420000000.0,3e-06
0.05382149999999987,87,-33,9420000000.0,3e-06
0.05395149999999987,87,-33,9420000000.0,3e-06
0.054081499999999866,87,-33,9420000000.0,3e-06
0.054211499999999864,87,-33,9420000000.0,3e-06
0.05434149999999986,87,-33,9420000000.0,3e-06
0.05447149999999986,87,-33,9420000000.0,3e-06
0.05460149999999986,87,-33,9420000000.0,3e-06
0.05473149999999986,87,-33,9420000000.0,3e-06
0.054861499999999855,87,-33,9420000000.0,3e-06
0.05499149999999985,87,-33,9420000000.0,3e-06
0.05512149999999985,87,-33,9420000000.0,3e-06
0.05525149999999985,87,-33,9420000000.0,3e-06
0.05538149999999985,87,-33,9420000000.0,3e-06
0.055511499999999846,87,-33,9420000000.0,3e-06
0.055641499999999844,87,-33,9420000000.0,3e-06
0.05577149999999984,87,-33,9420000000.0,3e-06
0.05590149999999984,87,-33,9420000000.0,3e-06
0.05603149999999984,87,-33,9420000000.0,3e-06
0.05616149999999984,87,-33,9420000000.0,3e-06
0.056291499999999835,87,-33,9420000000.0,3e-06
0.05642149999999983,87,-33,9420000000.0,3e-06
0.05655149999999983,87,-33,9420000000.0,3e-06
0.05668149999999983,87,-33,9420000000.0,3e-06
0.05681149999999983,87,-33,9420000000.0,3e-06
0.056941499999999826,87,-33,9420000000.0,3e-06
0.057071499999999824,87,-33,9420000000.0,3e-06
0.05720149999999982,87,-33,9420000000.0,3e-06
0.05733149999999982,87,-33,9420000000.0,3e-06
0.05746149999999982,87,-33,9420000000.0,3e-06
0.057591499999999816,87,-33,9420000000.0,3e-06
0.057721499999999815,87,-33,9420000000.0,3e-06
0.05785149999999981,87,-33,9420000000.0,3e-06
0.05798149999999981,87,-33,9420000000.0,3e-06
0.05811149999999981,87,-33,9420000000.0,3e-06
0.05824149999999981,87,-33,9420000000.0,3e-06
0.058371499999999805,87,-33,9420000000.0,3e-06
0.058501499999999804,87,-33,9420000000.0,3e-06
0.0586314999999998,87,-33,9420000000.0,3e-06
0.0587614999999998,87,-33,9420000000.0,3e-06
0.0588914999999998,87,-33,9420000000.0,3e-06
0.059021499999999796,87,-33,9420000000.0,3e-06
0.059151499999999795,87,-33,9420000000.0,3e-06
0.05928149999999979,87,-33,9420000000.0,3e-06
0.05941149999999979,87,-33,9420000000.0,3e-06
0.05954149999999979,87,-33,9420000000.0,3e-06
0.05967149999999979,87,-33,9420000000.0,3e-06
0.059801499999999785,87,-33,9420000000.0,3e-06
0.059931499999999784,87,-33,9420000000.0,3e-06
0.06006149999999978,87,-33,9420000000.0,3e-06
0.06019149999999978,87,-33,9420000000.0,3e-06
0.06032149999999978,87,-33,9420000000.0,3e-06
0.060451499999999776,87,-33,9420000000.0,3e-06
0.060581499999999774,87,-33,9420000000.0,3e-06
0.06071149999999977,87,-33,9420000000.0,3e-06
0.06084149999999977,87,-33,9420000000.0,3e-06
0.06097149999999977,87,-33,9420000000.0,3e-06
0.06110149999999977,87,-33,9420000000.0,3e-06
0.061231499999999765,87,-33,9420000000.0,3e-06
0.06136149999999976,87,-33,9420000000.0,3e-06
0.06149149999999976,87,-33,9420000000.0,3e-06
0.06162149999999976,87,-33,9420000000.0,3e-06
0.06175149999999976,87,-33,9420000000.0,3e-06
0.061881499999999756,87,-33,9420000000.0,3e-06
0.062011499999999754,87,-33,9420000000.0,3e-06
0.06214149999999975,87,-33,9420000000.0,3e-06
0.06227149999999975,87,-33,9420000000.0,3e-06
0.06240149999999975,87,-33,9420000000.0,3e-06
0.06253149999999975,87,-33,9420000000.0,3e-06
0.06266149999999976,87,-33,9420000000.0,3e-06
0.06279149999999976,87,-33,9420000000.0,3e-06
0.06292149999999977,87,-33,9420000000.0,3e-06
0.06305149999999977,87,-33,9420000000.0,3e-06
0.06318149999999978,87,-33,9420000000.0,3e-06
0.06331149999999978,87,-33,9420000000.0,3e-06
0.06344149999999979,87,-33,9420000000.0,3e-06
0.0635714999999998,87,-33,9420000000.0,3e-06
0.0637014999999998,87,-33,9420000000.0,3e-06
0.0638314999999998,87,-33,9420000000.0,3e-06
0.06396149999999981,87,-33,9420000000.0,3e-06
0.06409149999999982,87,-33,9420000000.0,3e-06
0.06422149999999982,87,-33,9420000000.0,3e-06
0.06435149999999983,87,-33,9420000000.0,3e-06
0.06448149999999983,87,-33,9420000000.0,3e-06
0.06461149999999984,87,-33,9420000000.0,3e-06
0.06474149999999984,87,-33,9420000000.0,3e-06
0.06487149999999985,87,-33,9420000000.0,3e-06
0.06500149999999985,87,-33,9420000000.0,3e-06
0.06513149999999986,87,-33,9420000000.0,3e-06
0.06526149999999986,87,-33,9420000000.0,3e-06
0.06539149999999987,87,-33,9420000000.0,3e-06
0.06552149999999987,87,-33,9420000000.0,3e-06
0.06565149999999988,87,-33,9420000000.0,3e-06
0.06578149999999988,87,-33,9420000000.0,3e-06
0.06591149999999989,87,-33,9420000000.0,3e-06
0.06604149999999989,87,-33,9420000000.0,3e-06
0.0661714999999999,87,-33,9420000000.0,3e-06
0.0663014999999999,87,-33,9420000000.0,3e-06
0.06643149999999991,87,-33,9420000000.0,3e-06
0.06656149999999991,87,-33,9420000000.0,3e-06
0.06669149999999992,87,-33,9420000000.0,3e-06
0.06682149999999992,87,-33,9420000000.0,3e-06
0.06695149999999993,87,-33,9420000000.0,3e-06
0.06708149999999993,87,-33,9420000000.0,3e-06
0.06721149999999994,87,-33,9420000000.0,3e-06
0.06734149999999994,87,-33,9420000000.0,3e-06
0.06747149999999995,87,-33,9420000000.0,3e-06
0.06760149999999995,87,-33,9420000000.0,3e-06
0.06773149999999996,87,-33,9420000000.0,3e-06
0.06786149999999996,87,-33,9420000000.0,3e-06
0.06799149999999997,87,-33,9420000000.0,3e-06
0.06812149999999997,87,-33,9420000000.0,3e-06
0.06825149999999998,87,-33,9420000000.0,3e-06
0.06838149999999998,87,-33,9420000000.0,3e-06
0.06851149999999999,87,-33,9420000000.0,3e-06
0.0686415,87,-33,9420000000.0,3e-06
0.0687715,87,-33,9420000000.0,3e-06
0.0689015,87,-33,9420000000.0,3e-06
0.06903150000000001,87,-33,9420000000.0,3e-06
0.06916150000000001,87,-33,9420000000.0,3e-06
0.06929150000000002,87,-33,9420000000.0,3e-06
0.06942150000000002,87,-33,9420000000.0,3e-06
0.06955150000000003,87,-33,9420000000.0,3e-06
0.06968150000000004,87,-33,9420000000.0,3e-06
